State,County Name,x,y,Color,Pop,PopDensity,logPopDens,Largest City,County Full,State Full
NE,Otoe,50,53.5,R,15949,25.6,1.408239965,Nebraska City,Otoe County,Nebraska
NE,Pawnee,50,52.5,R,2649,6.4,0.806179974,Pawnee City,Pawnee County,Nebraska
NE,Dakota,49,58,R,20173,79.5,1.900367129,South Sioux City,Dakota County,Nebraska
NE,Thurston,49,57,R,7181,17.6,1.245512668,Pender,Thurston County,Nebraska
NE,Dodge,49,56,R,36665,69.4,1.84135947,Fremont,Dodge County,Nebraska
NE,Saunders,49,55,R,21165,27.7,1.442479769,Wahoo,Saunders County,Nebraska
NE,Lancaster,49,54,R,313158,340.8,2.532499586,Lincoln,Lancaster County,Nebraska
NE,Johnson,49,53,R,5161,13.9,1.1430148,Tecumseh,Johnson County,Nebraska
NE,Dixon,48,58.5,R,5719,12.6,1.100370545,Wakefield,Dixon County,Nebraska
NE,Wayne,48,57.5,R,9332,21.7,1.336459734,Wayne,Wayne County,Nebraska
NE,Cuming,48,56.5,R,8952,16,1.204119983,West Point,Cuming County,Nebraska
NE,Colfax,48,55.5,R,10714,25.5,1.40654018,Schuyler,Colfax County,Nebraska
NE,Seward,48,54.5,R,17171,29.3,1.46686762,Seward,Seward County,Nebraska
NE,Saline,48,53.5,R,14270,24.7,1.392696953,Crete,Saline County,Nebraska
NE,Gage,48,52.5,R,21594,26.2,1.418301291,Beatrice,Gage County,Nebraska
NE,Cedar,47,58,R,8498,12,1.079181246,Hartington,Cedar County,Nebraska
NE,Stanton,47,57,R,5957,14.3,1.155336037,Woodland Park,Stanton County,Nebraska
NE,Platte,47,56,R,33174,47.8,1.679427897,Columbus,Platte County,Nebraska
NE,Butler,47,55,R,8029,14.4,1.158362492,David City,Butler County,Nebraska
NE,York,47,54,R,13745,23.9,1.378397901,York,York County,Nebraska
NE,Jefferson,47,53,R,7144,13.2,1.120573931,Fairbury,Jefferson County,Nebraska
NE,Knox,46,58.5,R,8426,7.9,0.8976270913,Creighton,Knox County,Nebraska
NE,Pierce,46,57.5,R,7144,12.7,1.103803721,Pierce,Pierce County,Nebraska
NE,Madison,46,56.5,R,35080,60.9,1.784617293,Norfolk,Madison County,Nebraska
NE,Polk,46,55.5,R,5225,12.3,1.089905111,Stromsburg,Polk County,Nebraska
NE,Hamilton,46,54.5,R,9215,16.8,1.225309282,Aurora,Hamilton County,Nebraska
NE,Fillmore,46,53.5,R,5547,10.2,1.008600172,Geneva,Fillmore County,Nebraska
NE,Thayer,46,52.5,R,5057,9.1,0.9590413923,Hebron,Thayer County,Nebraska
NE,Antelope,45,58,R,6341,7.8,0.8920946027,Neligh,Antelope County,Nebraska
NE,Boone,45,57,R,5279,8,0.903089987,Albion,Boone County,Nebraska
NE,Nance,45,56,R,3544,8.5,0.9294189257,Fullerton,Nance County,Nebraska
NE,Merrick,45,55,R,7798,16.2,1.209515015,Central City,Merrick County,Nebraska
NE,Clay,45,54,R,6203,11.4,1.056904851,Sutton,Clay County,Nebraska
NE,Nuckolls,45,53,R,4244,7.8,0.8920946027,Superior,Nuckolls County,Nebraska
NE,Boyd,44,58.5,R,1937,3.9,0.591064607,Spencer,Boyd County,Nebraska
NE,Wheeler,44,57.5,R,783,1.4,0.1461280357,Bartlett,Wheeler County,Nebraska
NE,Greeley,44,56.5,R,2382,4.5,0.6532125138,Spalding,Greeley County,Nebraska
NE,Howard,44,55.5,R,6417,11,1.041392685,St. Paul,Howard County,Nebraska
NE,Hall,44,54.5,R,61265,107.3,2.030599722,Grand Island,Hall County,Nebraska
NE,Adams,44,53.5,R,31587,55.7,1.745855195,Hastings,Adams County,Nebraska
NE,Webster,44,52.5,R,3537,6.6,0.8195439355,Red Cloud,Webster County,Nebraska
NE,Holt,43,58,R,10177,4.3,0.6334684556,O'Neill,Holt County,Nebraska
NE,Garfield,43,57,R,2001,3.6,0.5563025008,Burwell,Garfield County,Nebraska
NE,Valley,43,56,R,4206,7.5,0.8750612634,Ord,Valley County,Nebraska
NE,Buffalo,43,55,R,49209,47.6,1.677606953,Kearney,Buffalo County,Nebraska
NE,Kearney,43,54,R,6529,12.6,1.100370545,Minden,Kearney County,Nebraska
NE,Franklin,43,53,R,2987,5.6,0.748188027,Franklin,Franklin County,Nebraska
NE,Keya Paha,42,58.5,R,760,1.1,0.04139268516,Springview,Keya Paha County,Nebraska
NE,Rock,42,57.5,R,1414,1.5,0.1760912591,Bassett,Rock County,Nebraska
NE,Loup,42,56.5,R,605,1.1,0.04139268516,Taylor,Loup County,Nebraska
NE,Sherman,42,55.5,R,3033,5.6,0.748188027,Loup City,Sherman County,Nebraska
NE,Gosper,42,54.5,R,2013,4.5,0.6532125138,Elwood,Gosper County,Nebraska
NE,Phelps,42,53.5,R,9100,17,1.230448921,Holdrege,Phelps County,Nebraska
NE,Harlan,42,52.5,R,3415,6.2,0.7923916895,Alma,Harlan County,Nebraska
NE,Brown,41,58,R,3015,2.6,0.414973348,Ainsworth,Brown County,Nebraska
NE,Blaine,41,57,R,477,0.7,-0.15490196,Dunning,Blaine County,Nebraska
NE,Custer,41,56,R,10826,4.2,0.6232492904,Broken Bow,Custer County,Nebraska
NE,Dawson,41,55,R,23733,24,1.380211242,Lexington,Dawson County,Nebraska
NE,Frontier,41,54,R,2640,2.8,0.4471580313,Curtis,Frontier County,Nebraska
NE,Furnas,41,53,R,4747,6.9,0.8388490907,Cambridge,Furnas County,Nebraska
NE,Cherry,40,58.5,R,5779,1,0,Valentine,Cherry County,Nebraska
NE,Thomas,40,57.5,R,645,0.9,-0.04575749056,Thedford,Thomas County,Nebraska
NE,Logan,40,56.5,R,927,1.3,0.1139433523,Stapleton,Logan County,Nebraska
NE,Lincoln,40,55.5,R,35263,14.2,1.152288344,North Platte,Lincoln County,Nebraska
NE,Hayes,40,54.5,R,893,1.4,0.1461280357,Hayes Center,Hayes County,Nebraska
NE,Hitchcock,40,53.5,R,2815,4.1,0.6127838567,Culbertson,Hitchcock County,Nebraska
NE,Red Willow,40,52.5,R,10768,15.4,1.187520721,McCook,Red Willow County,Nebraska
NE,Hooker,39,58,R,693,1,0,Mullen,Hooker County,Nebraska
NE,Arthur,39,57,R,427,0.6,-0.2218487496,Arthur,Arthur County,Nebraska
NE,McPherson,39,56,R,395,0.6,-0.2218487496,Tryon,McPherson County,Nebraska
NE,Perkins,39,55,R,2901,3.4,0.531478917,Grant,Perkins County,Nebraska
NE,Chase,39,54,R,3783,4.4,0.6434526765,Imperial,Chase County,Nebraska
NE,Dundy,39,53,R,1913,2.2,0.3424226808,Benkelman,Dundy County,Nebraska
NE,Sheridan,38,58.5,R,5231,2.2,0.3424226808,Gordon,Sheridan County,Nebraska
NE,Grant,38,57.5,R,722,0.8,-0.09691001301,Hyannis,Grant County,Nebraska
NE,Garden,38,56.5,R,1864,1.2,0.07918124605,Oshkosh,Garden County,Nebraska
NE,Keith,38,55.5,R,8068,7.9,0.8976270913,Ogallala,Keith County,Nebraska
NE,Box Butte,37,58,R,10970,10.5,1.021189299,Alliance,Box Butte County,Nebraska
NE,Morrill,37,57,R,4781,3.5,0.5440680444,Bridgeport,Morrill County,Nebraska
NE,Cheyenne,37,56,R,9604,8.4,0.9242792861,Sidney,Cheyenne County,Nebraska
NE,Deuel,37,55,R,1831,4.4,0.6434526765,Chappell,Deuel County,Nebraska
NE,Dawes,36,58.5,R,8810,6.6,0.8195439355,Chadron,Dawes County,Nebraska
NE,Sioux,36,57.5,R,1219,0.6,-0.2218487496,Harrison,Sioux County,Nebraska
NE,Scotts Bluff,36,56.5,R,36074,50,1.698970004,Scottsbluff,Scotts Bluff County,Nebraska
NE,Banner,36,55.5,R,722,0.9,-0.04575749056,Harrisburg,Banner County,Nebraska
NE,Kimball,36,54.5,R,3633,4,0.6020599913,Kimball,Kimball County,Nebraska
SD,Minnehaha,51,64.5,Y,188674,210,2.322219295,Sioux Falls,Minnehaha County,South Dakota
SD,Union,51,63.5,Y,15368,31.3,1.495544338,Dakota Dunes,Union County,South Dakota
SD,Grant,50,68,Y,7149,10.8,1.033423755,Milbank,Grant County,South Dakota
SD,Deuel,50,67,Y,4318,7,0.84509804,Clear Lake,Deuel County,South Dakota
SD,Brookings,50,66,Y,34601,40.3,1.605305046,Brookings,Brookings County,South Dakota
SD,Moody,50,65,Y,6507,12.5,1.096910013,Flandreau,Moody County,South Dakota
SD,Lincoln,50,64,Y,56826,77.7,1.890421019,Harrisburg,Lincoln County,South Dakota
SD,Clay,50,63,Y,13957,33.6,1.526339277,Vermillion,Clay County,South Dakota
SD,Roberts,49,68.5,Y,10287,9.2,0.9637878273,Sisseton,Roberts County,South Dakota
SD,Codington,49,67.5,Y,28026,39.5,1.596597096,Watertown,Codington County,South Dakota
SD,Hamlin,49,66.5,Y,6025,11.6,1.064457989,Estelline,Hamlin County,South Dakota
SD,Lake,49,65.5,Y,12717,19.9,1.298853076,Madison,Lake County,South Dakota
SD,McCook,49,64.5,Y,5548,9.8,0.9912260757,Salem,McCook County,South Dakota
SD,Turner,49,63.5,Y,8300,13.5,1.130333768,Parker,Turner County,South Dakota
SD,Marshall,48,69,Y,4891,5.6,0.748188027,Britton,Marshall County,South Dakota
SD,Day,48,68,Y,5486,5.6,0.748188027,Webster,Day County,South Dakota
SD,Kingsbury,48,67,Y,4944,6.2,0.7923916895,De Smet,Kingsbury County,South Dakota
SD,Miner,48,66,Y,2211,4.2,0.6232492904,Howard,Miner County,South Dakota
SD,Hanson,48,65,Y,3399,7.7,0.8864907252,Alexandria,Hanson County,South Dakota
SD,Hutchinson,48,64,Y,7308,9,0.9542425094,Parkston,Hutchinson County,South Dakota
SD,Yankton,48,63,Y,22717,43.1,1.63447727,Yankton,Yankton County,South Dakota
SD,Brown,47,68.5,Y,38915,21.3,1.328379603,Aberdeen,Brown County,South Dakota
SD,Clark,47,67.5,Y,3685,3.9,0.591064607,Clark,Clark County,South Dakota
SD,Sanborn,47,66.5,Y,2379,4.1,0.6127838567,Woonsocket,Sanborn County,South Dakota
SD,Davison,47,65.5,Y,19871,44.8,1.651278014,Mitchell,Davison County,South Dakota
SD,Douglas,47,64.5,Y,2929,7,0.84509804,Armour,Douglas County,South Dakota
SD,Bon Homme,47,63.5,Y,6929,12.5,1.096910013,Springfield,Bon Homme County,South Dakota
SD,McPherson,46,69,Y,2297,2.2,0.3424226808,Eureka,McPherson County,South Dakota
SD,Spink,46,68,Y,6483,4.3,0.6334684556,Redfield,Spink County,South Dakota
SD,Beadle,46,67,Y,18346,13.8,1.139879086,Huron,Beadle County,South Dakota
SD,Jerauld,46,66,Y,2018,3.9,0.591064607,Wessington Springs,Jerauld County,South Dakota
SD,Aurora,46,65,Y,2763,3.8,0.5797835966,Plankinton,Aurora County,South Dakota
SD,Charles Mix,46,64,Y,9349,8.3,0.9190780924,Wagner,Charles Mix County,South Dakota
SD,Edmunds,45,68.5,Y,3909,3.6,0.5563025008,Ipswich,Edmunds County,South Dakota
SD,Faulk,45,67.5,Y,2312,2.4,0.3802112417,Faulkton,Faulk County,South Dakota
SD,Hand,45,66.5,Y,3256,2.4,0.3802112417,Miller,Hand County,South Dakota
SD,Buffalo,45,65.5,Y,2026,4.1,0.6127838567,Fort Thompson,Buffalo County,South Dakota
SD,Brule,45,64.5,Y,5258,6.4,0.806179974,Chamberlain,Brule County,South Dakota
SD,Campbell,44,69,Y,1485,2,0.3010299957,Herreid,Campbell County,South Dakota
SD,Potter,44,68,Y,2315,2.7,0.4313637642,Gettysburg,Potter County,South Dakota
SD,Hyde,44,67,Y,1319,1.7,0.2304489214,Highmore,Hyde County,South Dakota
SD,Lyman,44,66,Y,3848,2.3,0.361727836,Lower Brule,Lyman County,South Dakota
SD,Tripp,44,65,Y,5458,3.5,0.5440680444,Winner,Tripp County,South Dakota
SD,Gregory,44,64,Y,4186,4.2,0.6232492904,Gregory,Gregory County,South Dakota
SD,Walworth,43,68.5,Y,5457,7.7,0.8864907252,Mobridge,Walworth County,South Dakota
SD,Sully,43,67.5,Y,1305,1.4,0.1461280357,Onida,Sully County,South Dakota
SD,Hughes,43,66.5,Y,17608,23,1.361727836,Pierre,Hughes County,South Dakota
SD,Jones,43,65.5,Y,793,1,0,Murdo,Jones County,South Dakota
SD,Todd,43,64.5,Y,10195,6.9,0.8388490907,Rosebud,Todd County,South Dakota
SD,Corson,42,69,Y,4150,1.6,0.2041199827,McLaughlin,Corson County,South Dakota
SD,Dewey,42,68,Y,5833,2.3,0.361727836,North Eagle Butte,Dewey County,South Dakota
SD,Stanley,42,67,Y,3017,2.1,0.3222192947,Fort Pierre,Stanley County,South Dakota
SD,Haakon,42,66,Y,2018,1.1,0.04139268516,Philip,Haakon County,South Dakota
SD,Mellette,42,65,Y,2052,1.6,0.2041199827,White River,Mellette County,South Dakota
SD,Bennett,42,64,Y,3425,2.9,0.4623979979,Martin,Bennett County,South Dakota
SD,Perkins,41,68.5,Y,2897,1,0,Lemmon,Perkins County,South Dakota
SD,Ziebach,41,67.5,Y,2791,1.4,0.1461280357,Dupree,Ziebach County,South Dakota
SD,Meade,41,66.5,Y,27717,7.3,0.8633228601,Sturgis,Meade County,South Dakota
SD,Jackson,41,65.5,Y,3290,1.6,0.2041199827,Wanblee,Jackson County,South Dakota
SD,Oglala Lakota,41,64.5,Y,14335,#N/A,#N/A,Pine Ridge,Oglala Lakota County,South Dakota
SD,Harding,40,69,Y,1306,0.5,-0.3010299957,Buffalo,Harding County,South Dakota
SD,Butte,40,68,Y,10225,4.5,0.6532125138,Belle Fourche,Butte County,South Dakota
SD,Lawrence,40,67,Y,25478,30.1,1.478566496,Spearfish,Lawrence County,South Dakota
SD,Pennington,40,66,Y,110685,36.4,1.561101384,Rapid City,Pennington County,South Dakota
SD,Custer,40,65,Y,8719,5.3,0.7242758696,Custer,Custer County,South Dakota
SD,Fall River,40,64,Y,6747,4.1,0.6127838567,Hot Springs,Fall River County,South Dakota
NM,Union,36,30,R,4133,1.2,0.07918124605,Clayton,Union County,New Mexico
NM,Quay,36,29,R,8326,3.1,0.4913616938,Tucumcari,Quay County,New Mexico
NM,Curry,36,28,R,49732,34.4,1.536558443,Clovis,Curry County,New Mexico
NM,Roosevelt,36,27,R,18888,8.1,0.9084850189,Portales,Roosevelt County,New Mexico
NM,Lea,36,26,R,70277,14.7,1.167317335,Hobbs,Lea County,New Mexico
NM,Colfax,35,30.5,R,12168,3.7,0.5682017241,Raton,Colfax County,New Mexico
NM,Harding,35,29.5,R,441,0.3,-0.5228787453,Roy,Harding County,New Mexico
NM,San Miguel,35,28.5,R,27738,6.2,0.7923916895,Las Vegas,San Miguel County,New Mexico
NM,De Baca,35,27.5,R,2040,0.9,-0.04575749056,Fort Sumner,De Baca County,New Mexico
NM,Chaves,35,26.5,R,65144,10.8,1.033423755,Roswell,Chaves County,New Mexico
NM,Eddy,35,25.5,R,57732,12.9,1.11058971,Carlsbad,Eddy County,New Mexico
NM,Mora,34,30,R,4536,2.5,0.3979400087,Mora,Mora County,New Mexico
NM,Santa Fe,34,29,R,149293,75.5,1.877946952,Santa Fe,Santa Fe County,New Mexico
NM,Guadalupe,34,28,R,4353,1.5,0.1760912591,Santa Rosa,Guadalupe County,New Mexico
NM,Lincoln,34,27,R,19461,4.2,0.6232492904,Ruidoso,Lincoln County,New Mexico
NM,Otero,34,26,R,66137,9.6,0.982271233,Alamogordo,Otero County,New Mexico
NM,Taos,33,30.5,R,32786,15,1.176091259,Taos,Taos County,New Mexico
NM,Los Alamos,33,29.5,R,18625,164.4,2.215901813,Los Alamos,Los Alamos County,New Mexico
NM,Bernalillo,33,28.5,R,677858,570.8,2.756483964,Albuquerque,Bernalillo County,New Mexico
NM,Torrance,33,27.5,R,15519,4.9,0.69019608,Moriarty,Torrance County,New Mexico
NM,Sierra,33,26.5,R,11031,2.9,0.4623979979,Truth or Consequences,Sierra County,New Mexico
NM,Dona Ana,33,25.5,R,216069,55,1.740362689,Las Cruces,Dona Ana County,New Mexico
NM,Rio Arriba,32,30,R,39159,6.9,0.8388490907,Espa̱ola,Rio Arriba County,New Mexico
NM,Sandoval,32,29,R,142704,35.5,1.550228353,Rio Rancho,Sandoval County,New Mexico
NM,Valencia,32,28,R,76027,71.8,1.856124444,Los Lunas,Valencia County,New Mexico
NM,Socorro,32,27,R,16858,2.7,0.4313637642,Socorro,Socorro County,New Mexico
NM,Luna,32,26,R,24083,8.5,0.9294189257,Deming,Luna County,New Mexico
NM,San Juan,31,30.5,R,126515,23.6,1.372912003,Farmington,San Juan County,New Mexico
NM,McKinley,31,29.5,R,72438,13.1,1.117271296,Gallup,McKinley County,New Mexico
NM,Cibola,31,28.5,R,26891,6,0.7781512504,Grants,Cibola County,New Mexico
NM,Catron,31,27.5,R,3526,0.5,-0.3010299957,Pleasanton,Catron County,New Mexico
NM,Grant,31,26.5,R,27669,7.4,0.8692317197,Silver City,Grant County,New Mexico
NM,Hidalgo,31,25.5,R,4297,1.4,0.1461280357,Lordsburg,Hidalgo County,New Mexico
CO,Phillips,39,45.5,Y,4290,6.5,0.8129133566,Holyoke,Phillips County,Colorado
CO,Yuma,39,44.5,Y,10003,4.2,0.6232492904,Yuma,Yuma County,Colorado
CO,Kit Carson,39,43.5,Y,7447,3.8,0.5797835966,Burlington,Kit Carson County,Colorado
CO,Cheyenne,39,42.5,Y,2026,1,0,Cheyenne Wells,Cheyenne County,Colorado
CO,Prowers,39,41.5,Y,12022,7.7,0.8864907252,Lamar,Prowers County,Colorado
CO,Sedgwick,38,46,Y,2322,4.3,0.6334684556,Julesburg,Sedgwick County,Colorado
CO,Logan,38,45,Y,22380,12.4,1.093421685,Sterling,Logan County,Colorado
CO,Washington,38,44,Y,4868,1.9,0.278753601,Akron,Washington County,Colorado
CO,Lincoln,38,43,Y,5585,2.1,0.3222192947,Limon,Lincoln County,Colorado
CO,Kiowa,38,42,Y,1489,0.8,-0.09691001301,Eads,Kiowa County,Colorado
CO,Bent,38,41,Y,5787,4.3,0.6334684556,Las Animas,Bent County,Colorado
CO,Baca,38,40,Y,3561,1.5,0.1760912591,Springfield,Baca County,Colorado
CO,Morgan,37,45.5,Y,28517,22,1.342422681,Fort Morgan,Morgan County,Colorado
CO,Adams,37,44.5,Y,504108,378.2,2.577721525,Aurora,Adams County,Colorado
CO,Elbert,37,43.5,Y,25717,12.5,1.096910013,Ponderosa Park,Elbert County,Colorado
CO,Crowley,37,42.5,Y,5754,7.4,0.8692317197,Ordway,Crowley County,Colorado
CO,Otero,37,41.5,Y,18282,14.9,1.173186268,La Junta,Otero County,Colorado
CO,Las Animas,37,40.5,Y,14266,3.2,0.5051499783,Trinidad,Las Animas County,Colorado
CO,Weld,36,46,Y,305345,63.4,1.802089258,Greeley,Weld County,Colorado
CO,Broomfield,36,45,Y,67886,1691.9,3.22837469,Broomfield,Broomfield County,Colorado
CO,Arapahoe,36,44,Y,644560,716.7,2.855337404,Centennial,Arapahoe County,Colorado
CO,Douglas,36,43,Y,336041,339.7,2.531095547,Highlands Ranch,Douglas County,Colorado
CO,El Paso,36,42,Y,698974,292.6,2.466274322,Colorado Springs,El Paso County,Colorado
CO,Pueblo,36,41,Y,165982,66.7,1.824125834,Pueblo,Pueblo County,Colorado
CO,Costilla,36,40,Y,3745,2.9,0.4623979979,San Luis,Costilla County,Colorado
CO,Boulder,35,45.5,Y,322510,405.6,2.608097946,Boulder,Boulder County,Colorado
CO,Denver,35,44.5,Y,705576,3922.6,3.593574024,Denver,Denver County,Colorado
CO,Jefferson,35,43.5,Y,574798,699.5,2.844787719,Lakewood,Jefferson County,Colorado
CO,Teller,35,42.5,Y,24524,41.9,1.622214023,Woodland Park,Teller County,Colorado
CO,Custer,35,41.5,Y,4776,5.8,0.7634279936,Silver Cliff,Custer County,Colorado
CO,Huerfano,35,40.5,Y,6679,4.2,0.6232492904,Walsenburg,Huerfano County,Colorado
CO,Larimer,34,46,Y,344786,115.4,2.062205809,Fort Collins,Larimer County,Colorado
CO,Gilpin,34,45,Y,6018,36.3,1.559906625,Central City,Gilpin County,Colorado
CO,Clear Creek,34,44,Y,9495,23,1.361727836,Idaho Springs,Clear Creek County,Colorado
CO,Park,34,43,Y,17867,7.4,0.8692317197,Fairplay,Park County,Colorado
CO,Fremont,34,42,Y,47321,30.5,1.484299839,Ca̱on City,Fremont County,Colorado
CO,Alamosa,34,41,Y,16107,21.4,1.330413773,Alamosa,Alamosa County,Colorado
CO,Conejos,34,40,Y,8128,6.4,0.806179974,Manassa,Conejos County,Colorado
CO,Grand,33,45.5,Y,15303,8,0.903089987,Fraser,Grand County,Colorado
CO,Summit,33,44.5,Y,30649,46,1.662757832,Silverthorne,Summit County,Colorado
CO,Lake,33,43.5,Y,7751,19.4,1.28780173,Leadville,Lake County,Colorado
CO,Chaffee,33,42.5,Y,19557,17.6,1.245512668,Salida,Chaffee County,Colorado
CO,Saguache,33,41.5,Y,6592,1.9,0.278753601,Center,Saguache County,Colorado
CO,Rio Grande,33,40.5,Y,11305,13.1,1.117271296,Monte Vista,Rio Grande County,Colorado
CO,Jackson,32,46,Y,1261,0.9,-0.04575749056,Walden,Jackson County,Colorado
CO,Eagle,32,45,Y,54681,31,1.491361694,Edwards,Eagle County,Colorado
CO,Pitkin,32,44,Y,17926,17.7,1.247973266,Aspen,Pitkin County,Colorado
CO,Gunnison,32,43,Y,16802,4.7,0.6720978579,Gunnison,Gunnison County,Colorado
CO,Hinsdale,32,42,Y,857,0.8,-0.09691001301,Lake City,Hinsdale County,Colorado
CO,Mineral,32,41,Y,824,0.8,-0.09691001301,City of Creede,Mineral County,Colorado
CO,Archuleta,32,40,Y,13253,8.9,0.9493900066,Pagosa Springs,Archuleta County,Colorado
CO,Routt,31,45.5,Y,25072,10,1,Steamboat Springs,Routt County,Colorado
CO,Garfield,31,44.5,Y,59055,19.1,1.281033367,Glenwood Springs,Garfield County,Colorado
CO,Delta,31,43.5,Y,30565,27.1,1.432969291,Delta,Delta County,Colorado
CO,Ouray,31,42.5,Y,4796,8.2,0.9138138524,Ridgway,Ouray County,Colorado
CO,San Juan,31,41.5,Y,589,1.8,0.2552725051,Silverton,San Juan County,Colorado
CO,La Plata,31,40.5,Y,55617,30.3,1.481442629,Durango,La Plata County,Colorado
CO,Moffat,30,46,Y,13127,2.9,0.4623979979,Craig,Moffat County,Colorado
CO,Rio Blanco,30,45,Y,6384,2.1,0.3222192947,Rangely,Rio Blanco County,Colorado
CO,Mesa,30,44,Y,151218,44.1,1.644438589,Grand Junction,Mesa County,Colorado
CO,Montrose,30,43,Y,41686,18.4,1.264817823,Montrose,Montrose County,Colorado
CO,San Miguel,30,42,Y,8049,5.7,0.7558748557,Telluride,San Miguel County,Colorado
CO,Dolores,30,41,Y,1857,1.9,0.278753601,Dove Creek,Dolores County,Colorado
CO,Montezuma,30,40,Y,26031,12.6,1.100370545,Cortez,Montezuma County,Colorado
WY,Crook,31,57.5,B,7472,2.5,0.3979400087,Sundance,Crook County,Wyoming
WY,Weston,31,56.5,B,7049,3,0.4771212547,Newcastle,Weston County,Wyoming
WY,Niobrara,31,55.5,B,2422,0.9,-0.04575749056,Lusk,Niobrara County,Wyoming
WY,Goshen,31,54.5,B,13342,6,0.7781512504,Torrington,Goshen County,Wyoming
WY,Laramie,31,53.5,B,98320,34.2,1.534026106,Cheyenne,Laramie County,Wyoming
WY,Campbell,30,57,B,47409,9.6,0.982271233,Gillette,Campbell County,Wyoming
WY,Converse,30,56,B,13921,3.3,0.5185139399,Douglas,Converse County,Wyoming
WY,Platte,30,55,B,8582,4.2,0.6232492904,Wheatland,Platte County,Wyoming
WY,Albany,30,54,B,38390,8.5,0.9294189257,Laramie,Albany County,Wyoming
WY,Sheridan,29,57.5,B,30140,11.5,1.06069784,Sheridan,Sheridan County,Wyoming
WY,Johnson,29,56.5,B,8487,2.1,0.3222192947,Buffalo,Johnson County,Wyoming
WY,Natrona,29,55.5,B,80333,14.1,1.149219113,Casper,Natrona County,Wyoming
WY,Carbon,29,54.5,B,15247,2,0.3010299957,Rawlins,Carbon County,Wyoming
WY,Big Horn,28,57,B,11882,3.7,0.5682017241,Lovell,Big Horn County,Wyoming
WY,Washakie,28,56,B,8027,3.8,0.5797835966,Worland,Washakie County,Wyoming
WY,Hot Springs,28,55,B,4607,2.4,0.3802112417,Thermopolis,Hot Springs County,Wyoming
WY,Fremont,28,54,B,39812,4.4,0.6434526765,Riverton,Fremont County,Wyoming
WY,Sweetwater,29,53.5,B,43521,4.2,0.6232492904,Rock Springs,Sweetwater County,Wyoming
WY,Park,27,57.5,B,29148,4.1,0.6127838567,Cody,Park County,Wyoming
WY,Teton,27,56.5,B,23280,5.3,0.7242758696,Jackson,Teton County,Wyoming
WY,Sublette,27,55.5,B,9880,2.1,0.3222192947,Pinedale,Sublette County,Wyoming
WY,Lincoln,27,54.5,B,19274,4.4,0.6434526765,Kemmerer,Lincoln County,Wyoming
WY,Uinta,27,53.5,B,20479,10.1,1.004321374,Evanston,Uinta County,Wyoming
MT,Sheridan,32,71,G,3483,2,0.3010299957,Plentywood,Sheridan County,Montana
MT,Wibaux,34,70,G,1122,1.1,0.04139268516,Wibaux,Wibaux County,Montana
MT,Fallon,34,69,G,2921,1.8,0.2552725051,Baker,Fallon County,Montana
MT,Roosevelt,33,71.5,G,11175,4.4,0.6434526765,Wolf Point,Roosevelt County,Montana
MT,Richland,33,70.5,G,11199,4.7,0.6720978579,Sidney,Richland County,Montana
MT,Dawson,33,69.5,G,9017,3.8,0.5797835966,Glendive,Dawson County,Montana
MT,Custer,33,68.5,G,11729,3.1,0.4913616938,Miles City,Custer County,Montana
MT,Carter,33,67.5,G,1331,0.3,-0.5228787453,Ekalaka,Carter County,Montana
MT,Daniels,32,71,G,1730,1.2,0.07918124605,Scobey,Daniels County,Montana
MT,McCone,32,70,G,1790,0.7,-0.15490196,Circle,McCone County,Montana
MT,Prairie,32,69,G,1252,0.7,-0.15490196,Terry,Prairie County,Montana
MT,Rosebud,32,68,G,9152,1.8,0.2552725051,Colstrip,Rosebud County,Montana
MT,Powder River,32,67,G,1607,0.5,-0.3010299957,Broadus,Powder River County,Montana
MT,Valley,31,71.5,G,7471,1.5,0.1760912591,Glasgow,Valley County,Montana
MT,Phillips,31,70.5,G,4077,0.8,-0.09691001301,Malta,Phillips County,Montana
MT,Garfield,31,69.5,G,1036,0.3,-0.5228787453,Jordan,Garfield County,Montana
MT,Treasure,31,68.5,G,668,0.7,-0.15490196,Hysham,Treasure County,Montana
MT,Big Horn,31,67.5,G,13387,2.6,0.414973348,Hardin,Big Horn County,Montana
MT,Blaine,30,71,G,6719,1.5,0.1760912591,Fort Belknap Agency,Blaine County,Montana
MT,Petroleum,30,70,G,453,0.3,-0.5228787453,Winnett,Petroleum County,Montana
MT,Musselshell,30,69,G,4766,2.4,0.3802112417,Roundup,Musselshell County,Montana
MT,Yellowstone,30,68,G,159008,56.2,1.749736316,Billings,Yellowstone County,Montana
MT,Carbon,30,67,G,10597,4.9,0.69019608,Red Lodge,Carbon County,Montana
MT,Hill,29,71.5,G,16436,5.6,0.748188027,Havre,Hill County,Montana
MT,Fergus,29,70.5,G,11221,2.7,0.4313637642,Lewistown,Fergus County,Montana
MT,Wheatland,29,69.5,G,2142,1.5,0.1760912591,Harlowton,Wheatland County,Montana
MT,Golden Valley,29,68.5,G,728,0.8,-0.09691001301,Ryegate,Golden Valley County,Montana
MT,Stillwater,29,67.5,G,9466,5.1,0.7075701761,Columbus,Stillwater County,Montana
MT,Liberty,28,71,G,2351,1.6,0.2041199827,Chester,Liberty County,Montana
MT,Judith Basin,28,70,G,1954,1.1,0.04139268516,Stanford,Judith Basin County,Montana
MT,Meagher,28,69,G,1888,0.8,-0.09691001301,White Sulphur Springs,Meagher County,Montana
